Var_name,Edges,Directed,Weighted,Name,Year,Source,Description,Citation
internet_routers,48436,0,0,Internet Routers,1993,https://github.com/gephi/gephi/wiki/Datasets,"Undirected, unweighted network that is a symmetrized snapshot of the structure of the Internet at the level of autonomous systems, reconstructed from BGP tables posted by the University of Oregon Route Views Project at <http://routeviews.org>. This was created by Mark Newman in 2006. Network is formatted as an edgelist. Each node is also associated with numerical labels - these have been omitted from the dataset loaded by this R pacakge. However, this information can be found in the raw dataset at this package's GitHub repo at <https://github.com/rrrlw/ICON> under the ""data-raw"" directory. On the webpage at the source URL (below), download the linked GML file under the ""Web and Internet"" heading associated with the bullet point titled ""Internet"".",Newman M. Internet (2006). University of Oregon Route Views Project. <http://routeviews.org>
karate_club,78,0,0,Karate Club,1977,https://github.com/gephi/gephi/wiki/Datasets,"Undirected, unweighted social network of friendships between 34 members of a karate club at a U.S. univesity in the 1970s. Network is formatted as an edgelist. Node labels were not provided in the raw dataset, which can be found at this package's GitHub repo at <https://github.com/rrrlw/ICON> under the ""data-raw"" directory. On the webpage at the source URL (below), download the linked GML file under the ""Social Networks"" heading associated with the bullet point titled ""Zachary's Karate Club"".",Zachary WW. An information flow model for conflict and fission in small groups. Journal of Anthropological Research. 1977; 33: 452-473.
lakewoods_prevalence,384,0,1,Host-parasite web,1955-1983,https://www.nceas.ucsb.edu/interactionweb/html/canadian_fish.html,"Undirected, weighted, bipartite adjacency network of Canadian freshwater fish (hosts) and their metazoan parasites (parasites). The name of the lake to which this dataset corresponds is the first word of the dataset (text prior to the underscore). Network is formatted as an edgelist. Node labels (words) were provided in the raw dataset, which can be found at the source URL (below). On the webpage at the source URL (below), select the appropriate named link under the ""Data files"" heading.","Arai HP, Mudry DR. Protozoan and metazoan parasites of fishes from the headwaters of the Parsip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences. 1983; 40: 1676-1684.    Arthur JR, Margolic L, Arai HP. Parasites of fishes of Aishihik and Stevens Lakes, Yukon Territory, and potential consequences of their interlake transfer through a proposed water diversion for hydroelectrical purposes. Journal of the Fisheries Research Board of Canada. 1976; 33: 2489-2499.    Bangham RV. Studies on fish parasites of Lake Huron and Manitoulin Island. American Midland Naturalist. 1955; 53: 184-194.    Chinniah VC, Threlfall W. Metazoan parasites of fish from the Smallwood Reservoir, Labrador, Canada. Journal of Fish Biology. 1978; 13: 203-213.    Dechtiar AO. Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada. 1972; 29: 275-283.    Leong TS, Holmes JC. Communities of metazoan parasites in open water fishes of Cold Lake, Alberta. Journal of Fish Biology. 1981; 18: 693-713."
les_miserables,254,0,1,Les Miserables coappearance network,1993,https://github.com/gephi/gephi/wiki/Datasets,"Undirected, weighted coappearance network of characters in the novel Les Miserables. Network is formatted as an edgelist. See the cited journal article below to understand how edge weight was calculated. Each node is also associated with character names - these have been omitted from the dataset loaded by this R pacakge. However, this information can be found in the raw dataset at this package's GitHub repo at <https://github.com/rrrlw/ICON> under the ""data-raw"" directory. On the webpage at the source URL, download the linked GML file under the ""Social Networks"" heading associated with the bullet point titled ""Les Miserables"".","Knuth DE. The Stanford GraphBase: A Platform for Combinatorial Computing. Reading, MA: Addison-Wesley; 1993."
mcgregor_intensity,114,0,1,Host-parasite web,1955-1983,https://www.nceas.ucsb.edu/interactionweb/html/canadian_fish.html,"Undirected, weighted, bipartite adjacency network of Canadian freshwater fish (hosts) and their metazoan parasites (parasites). The name of the lake to which this dataset corresponds is the first word of the dataset (text prior to the underscore). Network is formatted as an edgelist. Node labels (words) were provided in the raw dataset, which can be found at the source URL (below). On the webpage at the source URL (below), select the appropriate named link under the ""Data files"" heading.","Arai HP, Mudry DR. Protozoan and metazoan parasites of fishes from the headwaters of the Parsip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences. 1983; 40: 1676-1684.    Arthur JR, Margolic L, Arai HP. Parasites of fishes of Aishihik and Stevens Lakes, Yukon Territory, and potential consequences of their interlake transfer through a proposed water diversion for hydroelectrical purposes. Journal of the Fisheries Research Board of Canada. 1976; 33: 2489-2499.    Bangham RV. Studies on fish parasites of Lake Huron and Manitoulin Island. American Midland Naturalist. 1955; 53: 184-194.    Chinniah VC, Threlfall W. Metazoan parasites of fish from the Smallwood Reservoir, Labrador, Canada. Journal of Fish Biology. 1978; 13: 203-213.    Dechtiar AO. Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada. 1972; 29: 275-283.    Leong TS, Holmes JC. Communities of metazoan parasites in open water fishes of Cold Lake, Alberta. Journal of Fish Biology. 1981; 18: 693-713."
mcgregor_prevalence,114,0,1,Host-parasite web,1955-1983,https://www.nceas.ucsb.edu/interactionweb/html/canadian_fish.html,"Undirected, weighted, bipartite adjacency network of Canadian freshwater fish (hosts) and their metazoan parasites (parasites). The name of the lake to which this dataset corresponds is the first word of the dataset (text prior to the underscore). Network is formatted as an edgelist. Node labels (words) were provided in the raw dataset, which can be found at the source URL (below). On the webpage at the source URL (below), select the appropriate named link under the ""Data files"" heading.","Arai HP, Mudry DR. Protozoan and metazoan parasites of fishes from the headwaters of the Parsip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences. 1983; 40: 1676-1684.    Arthur JR, Margolic L, Arai HP. Parasites of fishes of Aishihik and Stevens Lakes, Yukon Territory, and potential consequences of their interlake transfer through a proposed water diversion for hydroelectrical purposes. Journal of the Fisheries Research Board of Canada. 1976; 33: 2489-2499.    Bangham RV. Studies on fish parasites of Lake Huron and Manitoulin Island. American Midland Naturalist. 1955; 53: 184-194.    Chinniah VC, Threlfall W. Metazoan parasites of fish from the Smallwood Reservoir, Labrador, Canada. Journal of Fish Biology. 1978; 13: 203-213.    Dechtiar AO. Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada. 1972; 29: 275-283.    Leong TS, Holmes JC. Communities of metazoan parasites in open water fishes of Cold Lake, Alberta. Journal of Fish Biology. 1981; 18: 693-713."
network_coauthors,2742,0,1,Coauthorships in Network Science,2006,https://github.com/gephi/gephi/wiki/Datasets,"Undirected, weighted coauthorship network of scientists working on network theory, compiled by M. Newman in May 2006. Network is formatted as an edgelist. See the cited journal article below to understand how edge weight was calculated. Each node is also associated with researcher names - these have been omitted from the dataset loaded by this R pacakge. However, this information can be found in the raw dataset at this package's GitHub repo at <https://github.com/rrrlw/ICON> under the ""data-raw"" directory. On the webpage at the source URL, download the linked GML file under the ""Social Networks"" heading associated with the bullet point titled ""Coauthorships in network science"".",Newman MEJ. Finding community structure in networks using the eigenvectors of matrices. Phys Rev E. 2006; 74: 036104.
neural_elegans,2359,1,1,C. elegans neurons,1986,http://www-personal.umich.edu/~mejn/netdata/celegansneural.zip,"Directed, weighted network representing neural connections of the Caenorhabditis elegans nematode.","White JG, Southgate E, Thompson JN, Brenner S. The structure of the nervous system of the nematode C. elegans. Phil. Trans. R. Soc. London. 1986; 314: 1-340."
parsnip_intensity,158,0,1,Host-parasite web,1955-1983,https://www.nceas.ucsb.edu/interactionweb/html/canadian_fish.html,"Undirected, weighted, bipartite adjacency network of Canadian freshwater fish (hosts) and their metazoan parasites (parasites). The name of the lake to which this dataset corresponds is the first word of the dataset (text prior to the underscore). Network is formatted as an edgelist. Node labels (words) were provided in the raw dataset, which can be found at the source URL (below). On the webpage at the source URL (below), select the appropriate named link under the ""Data files"" heading.","Arai HP, Mudry DR. Protozoan and metazoan parasites of fishes from the headwaters of the Parsip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences. 1983; 40: 1676-1684.    Arthur JR, Margolic L, Arai HP. Parasites of fishes of Aishihik and Stevens Lakes, Yukon Territory, and potential consequences of their interlake transfer through a proposed water diversion for hydroelectrical purposes. Journal of the Fisheries Research Board of Canada. 1976; 33: 2489-2499.    Bangham RV. Studies on fish parasites of Lake Huron and Manitoulin Island. American Midland Naturalist. 1955; 53: 184-194.    Chinniah VC, Threlfall W. Metazoan parasites of fish from the Smallwood Reservoir, Labrador, Canada. Journal of Fish Biology. 1978; 13: 203-213.    Dechtiar AO. Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada. 1972; 29: 275-283.    Leong TS, Holmes JC. Communities of metazoan parasites in open water fishes of Cold Lake, Alberta. Journal of Fish Biology. 1981; 18: 693-713."
parsnip_prevalence,158,0,1,Host-parasite web,1955-1983,https://www.nceas.ucsb.edu/interactionweb/html/canadian_fish.html,"Undirected, weighted, bipartite adjacency network of Canadian freshwater fish (hosts) and their metazoan parasites (parasites). The name of the lake to which this dataset corresponds is the first word of the dataset (text prior to the underscore). Network is formatted as an edgelist. Node labels (words) were provided in the raw dataset, which can be found at the source URL (below). On the webpage at the source URL (below), select the appropriate named link under the ""Data files"" heading.","Arai HP, Mudry DR. Protozoan and metazoan parasites of fishes from the headwaters of the Parsip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences. 1983; 40: 1676-1684.    Arthur JR, Margolic L, Arai HP. Parasites of fishes of Aishihik and Stevens Lakes, Yukon Territory, and potential consequences of their interlake transfer through a proposed water diversion for hydroelectrical purposes. Journal of the Fisheries Research Board of Canada. 1976; 33: 2489-2499.    Bangham RV. Studies on fish parasites of Lake Huron and Manitoulin Island. American Midland Naturalist. 1955; 53: 184-194.    Chinniah VC, Threlfall W. Metazoan parasites of fish from the Smallwood Reservoir, Labrador, Canada. Journal of Fish Biology. 1978; 13: 203-213.    Dechtiar AO. Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada. 1972; 29: 275-283.    Leong TS, Holmes JC. Communities of metazoan parasites in open water fishes of Cold Lake, Alberta. Journal of Fish Biology. 1981; 18: 693-713."
plant_pollinator_arroyo,365,0,0,Plant-pollinator web,1982,https://www.nceas.ucsb.edu/interactionweb/html/arroyo_1982.html,"Undirected, unweighted, bipartite network of plants and pollinators from a single elevation in the Andean (alpine) zone on the Cordon del Crepo in central Chile.","Arroyo MTK, Primack RB, Armesto JJ. Community studies in pollination ecology in the high temperate Andes of Central Chile. I. Pollination mechanisms and altitudinal variation. American Journal of Botany. 1982; 69: 82-97."
plant_pollinator_bh,167,0,1,Plant-pollinator web,1987,https://www.nceas.ucsb.edu/interactionweb/html/barrett_helenurm_1987.htm,"Undirected, weighted, bipartite network of plants and pollinators from the boreal forest of central New Brunswick, Canada, as collected from May to September of 1978, 1979, and 1980. Edge weights represent interaction frequency.","Barrett SCH, Helenurm K. The reproductive-biology of boreal forest herbs. 1. Breeding systems and pollination. Canadian Journal of Botany. 1987; 65: 2036-2046."
plants_ants,285,0,1,Plant-ant web,2004,https://www.nceas.ucsb.edu/interactionweb/html/bluthgen_2004.html,"Undirected, weighted, bipartite network of plants and ant species, from the rainforest at the Australian Canopy Crane in Cape Tribulation, Australia. Edge weights represent the frequency of species interaction and includes abundance estimates on the nodes.","Bluthgen N, Stork NE, Fiedler K. Bottom-up control and co-occurrence in complex communities: Honeydew and nectar determine a rainforest ant mosaic. Oikos. 2004; 106: 344-358."
power_grid,6594,0,0,Power grid,1998,https://github.com/gephi/gephi/wiki/Datasets,"Undirected, unweighted network representing topology of the Western States Power Grid of the United States. Data compiled by D. Watts and S. Strogatz. Network is formatted as an edgelist. Node labels were not provided in the raw dataset, which can be found at this package's GitHub repo at <https://github.com/rrrlw/ICON> under the ""data-raw"" directory. On the webpage at the source URL (below), download the linked GML file under the ""Infrastructure Networks"" heading associated with the bullet point titled ""Power grid"".","Watts DJ, Strogatz SH. Collective dynamics of small-world networks. Nature. 1998; 393: 440-442."
ppi_cerevisiae,23202,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of S. cerevisiae protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_coli,3655,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of E. coli protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_elegans,12234,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of C. elegans protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_human,62435,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of H. sapiens protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_melanogaster,30181,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of D. melanogaster protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_musculus,3542,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of M. musculus protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_norvegicus,530,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of R. norvegicus protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_pombe,2584,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of S. pombe protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_sativa,237,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of O. sativa protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_subtilis,1152,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of B. subtilis protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_taurus,240,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of B. taurus protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_thaliana,23410,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of A. thaliana protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_yeast,9070,0,0,Yeast Interactome,2007,http://interactome.dfci.harvard.edu/S_cerevisiae/index.php?page=download,"Undirected, unweighted network of protein-protein interactions in Saccharamyces cerevisiae (budding yeast), measured by co-complex associations identified by high-throughput affinity purification and mass spectrometry (AP/MS). Network is formatted as an edgelist. On the webpage at the source URL, select the ""Combined-AP/MS"" link to download the original, raw dataset. Both columns contain one of the proteins part of the protein-protein interaction.","Collins SR, Kemmeren P, Zhao XC, et al. Toward a comprehensive atlas of the physical interactome of Saccharomyces cerevisiae. Mol Cell Proteomics. 2007; 6(3): 439-450."
seed_disperse_snow,211,0,1,Seed-disperser web,1988,https://www.nceas.ucsb.edu/interactionweb/html/snow_snow_1988.htm,"A bipartite network of bird and plant interactions. Data was recorded by counting number of visits of each bird species to each plant species. The original data format (interaction frequency matrix) has been converted to an edgelist of interaction counts. Of note, pairs with zero interactions have been omitted. As a result, a small subset of birds and plants that were in the original matrix are not present in this dataset (i.e. birds that did not interact with any plants and vice versa). Additionally, only the common names of the bird and plant species are included. For the scientific names (genus and species), please see the original data source (link below). Column 1 is the common name of the bird species; column 2 is the common name of the plant species; column 3 is the number of times the bird was observed to interact with the plant.","Snow BK, Snow DW (1988). Birds and Berries. Calton, England."
seed_disperse_beehler,119,0,1,Seed-disperser web,1983,https://www.nceas.ucsb.edu/interactionweb/html/beehler_1983.htm,A bipartite network of birds and plants from a forest on Mount Missim (Papua New Guinea) collected between July 1978 to November 1980. Edge weights represent the frequency of interaction between a bird and a plant.,Beehler B. Frugivory and polygamy in birds of paradise. The Auk. 1983; 100: 1-12.
